true_sbp,pred_sbp,true_dbp,pred_dbp
98.19666666666669,105.7782416666668,65.37333333333333,72.01137916666654
104.61333333333334,104.31136250000002,67.17666666666668,71.99862916666653
109.69333333333331,105.18415416666669,72.98,73.93266416666667
115.7525,107.17967333333323,78.89500000000001,74.76463999999984
116.1025,108.90999083333327,82.6225,77.12244166666663
117.115,110.79992916666659,84.11999999999999,80.99847916666675
113.935,110.11649249999999,88.26750000000001,80.2910358333334
116.55,111.3104775000001,85.0975,80.4469441666666
115.8525,111.99110333333321,84.39,81.31932499999992
115.0775,111.56110416666674,83.895,82.61755750000006
110.775,111.1186208333333,86.4225,81.78117833333336
115.2175,110.85202666666663,81.79750000000001,80.79589999999988
114.975,112.37084416666674,81.2325,81.13332249999996
114.51,109.44958333333338,81.21666666666667,79.09666583333338
110.405,110.98194166666659,81.31666666666666,79.78084916666664
110.265,108.71592083333319,81.63,78.35859250000004
115.31333333333332,107.37714583333334,82.04,77.9310099999999
113.63,112.23259833333329,80.7975,81.14827499999994
109.875,109.6077625,80.15,81.3039383333334
107.9675,111.61549666666673,79.815,81.00401583333336
110.235,104.88063750000012,82.4025,76.63848166666656
112.2625,108.46542833333334,82.34,79.02895333333328
113.4775,112.26408333333349,80.29,80.7057975
112.25333333333332,112.09116666666661,77.78666666666666,80.42799583333343
109.64333333333332,107.80688749999992,76.41666666666667,78.03222666666662
103.275,110.19658333333328,75.15333333333332,78.96881916666656
102.19,110.45340416666659,71.50666666666667,80.45638916666658
99.33666666666666,103.90667833333335,70.44,73.55370666666676
100.14,109.38929333333338,71.6825,79.51572166666669
102.7975,109.57709333333344,75.5525,81.13038333333337
109.81,111.61297666666678,81.59333333333335,83.73902999999999
114.66666666666669,115.97872916666682,82.525,86.66061666666673
115.85333333333334,114.34812083333345,85.8175,84.9170741666666
114.41,110.63076166666671,84.7225,80.87025833333338
112.01,110.94553166666675,82.7775,79.18445749999994
110.115,112.32179083333331,81.07249999999999,79.3238683333334
104.87,108.54400833333341,79.4075,76.91512916666659
102.2175,109.8946833333333,73.09000000000002,79.04158083333331
99.67,105.18785416666668,71.48666666666666,75.48012916666663
98.45749999999998,106.66497083333324,74.4875,76.24831833333326
98.6,106.63404083333322,70.38,77.71689499999995
103.52666666666666,106.52416666666655,70.51666666666667,75.69647833333327
105.245,107.67217250000003,71.78500000000001,76.27652916666658
105.7525,108.87466249999994,72.2075,78.22742500000004
105.855,108.99019916666663,72.33333333333333,78.53643749999993
101.8275,106.07874166666669,76.1325,76.8783741666665
104.63,103.92962916666667,70.92666666666666,72.32917083333325
103.41333333333334,106.4175625,69.76666666666667,74.36752833333327
102.08,103.9212591666668,68.75,71.50191666666659
101.06,101.34523250000001,67.99666666666667,70.36939083333333
100.05333333333334,100.16618916666675,67.53666666666668,69.83681583333338
99.32,98.08056500000014,67.47749999999999,71.12117166666663
96.8375,95.00026166666666,69.05000000000001,72.5657808333334
94.0675,95.94595000000005,68.84,74.91091833333324
90.415,99.27296500000007,71.875,74.18086749999989
106.415,103.00002416666675,78.83749999999999,75.18810749999993
107.595,105.76845249999997,79.7075,77.7287408333333
109.9175,111.46280833333333,80.6475,80.7086641666667
112.19666666666669,109.87393249999987,81.63333333333333,78.90905833333332
111.23333333333332,106.8957041666666,80.5,75.58321583333334
107.0075,106.93361916666677,78.01500000000001,78.8116541666667
105.75,105.49803083333349,76.71,76.14321249999998
105.985,106.40214833333336,78.7525,77.51300999999992
104.595,103.26849000000004,78.38,75.38771000000013
111.44333333333334,111.14118416666672,80.63666666666667,79.78954583333332
112.08,111.46622583333324,81.93,80.39085416666673
109.9825,112.14056250000007,81.75,81.65001666666666
108.4,107.19385833333335,80.58999999999999,77.90538333333325
107.44666666666669,106.18269666666676,79.96333333333332,78.37033333333328
106.1875,104.69456750000005,82.7425,77.59301833333336
113.11666666666667,111.52112333333332,82.10666666666667,80.13785000000009
114.18,112.01681916666665,82.67999999999999,80.5675958333333
112.085,111.27945416666662,82.035,81.28883333333327
111.1175,111.3549583333331,80.65,81.54108749999996
110.23,110.36795416666669,84.0625,80.14748999999992
106.16,104.68364583333334,82.86500000000001,76.2200583333334
106.74,106.29776166666672,79.69500000000001,78.44514166666657
106.59,99.26697000000007,80.685,73.44117083333336
108.6025,105.63755916666665,82.4,78.07482833333334
114.23,108.97860583333329,83.99000000000001,80.06714916666664
116.32666666666668,109.6548775000001,82.48,78.04911666666663
115.00333333333332,108.63739166666676,79.0225,78.83425416666654
109.305,110.81543999999998,74.46333333333332,80.03002916666668
105.555,106.67856,71.55666666666667,78.37096499999991
98.8125,101.62760000000006,73.9125,72.9659525
99.526,102.87429583333338,75.944,75.19555666666666
105.54999999999998,106.27490750000003,77.865,78.03778416666664
108.0675,106.5702083333335,80.672,78.62182749999992
112.51666666666668,110.81344166666672,81.45500000000001,79.7548916666666
113.93666666666668,113.39102250000005,80.17750000000001,81.99484083333331
113.49333333333334,111.30760416666686,77.48333333333333,80.6149350000001
107.27,109.29902083333326,75.9,79.33697416666662
105.815,110.12133333333331,73.87333333333333,79.98017583333329
101.79666666666668,106.65023333333342,71.05666666666667,77.69913749999999
97.5525,106.3526491666667,73.495,76.80010416666669
98.998,106.21438250000004,72.545,77.47226833333325
104.4975,107.47749666666662,75.685,78.24524249999996
106.99,109.5557,78.435,81.20570083333332
110.70333333333332,109.79313750000011,80.1575,79.43269166666663
111.88666666666668,109.91688916666689,79.0275,76.94676999999996
111.33,110.68439333333339,75.87666666666667,78.09468749999992
109.57333333333334,110.5334041666666,74.66666666666667,77.63999166666669
105.19333333333331,109.19997416666672,73.72666666666666,77.09556916666659
101.185,105.73576416666675,72.49000000000001,74.59897916666658
98.8225,101.73999500000005,70.39666666666666,71.69076750000008
100.45,99.92156916666669,69.31666666666666,71.86951666666681
97.058,102.0698033333333,70.35000000000001,73.93499833333337
101.285,100.08055416666684,71.76750000000001,73.10821750000007
102.08249999999998,101.5632625000001,73.07,73.56174833333334
103.86,103.7459000000001,72.72,73.96843916666666
104.29,102.76379500000006,71.91999999999999,71.32090833333322
103.14,103.41794416666671,69.46,72.45551333333344
100.59,100.72257250000006,67.88666666666667,72.14166333333337
97.24,101.16919833333331,65.2725,74.60559416666665
94.645,103.0447658333333,64.3625,76.86413750000004
94.135,102.39363333333337,64.33,78.91998250000003
95.934,106.91619249999992,68.05,80.39163416666665
98.54250000000002,94.86798750000005,70.91,72.1626941666666
102.214,98.45602583333338,75.13799999999999,73.93666916666668
105.645,100.34374416666665,78.32,73.56881083333333
107.2525,106.13240083333336,78.37,73.63336166666672
108.16333333333334,107.25013333333332,76.88,74.04560833333342
107.52333333333333,107.29852083333331,74.81333333333333,75.26297666666665
105.76,107.32695333333336,72.44749999999999,75.21751500000002
103.5325,101.11255333333337,71.2425,72.1704375
102.645,98.8457958333334,70.34,71.0738908333334
98.69,102.81513333333346,73.596,72.37051500000007
