true_sbp,pred_sbp,true_dbp,pred_dbp
98.19666666666669,109.26008156483591,65.37333333333333,78.94920538742343
104.61333333333334,109.04773087670854,67.17666666666668,78.46203188140395
109.69333333333331,104.23568128528606,72.98,76.28362949854669
115.7525,103.57746802310473,78.89500000000001,75.93626594337448
116.1025,104.539453208604,82.6225,76.61691423607529
117.115,109.83382345411837,84.11999999999999,80.05942549820323
113.935,110.77250182000108,88.26750000000001,80.10918328693505
116.55,105.91915578946241,85.0975,77.47111498433333
115.8525,104.96435721960394,84.39,77.17569444214423
115.0775,108.70754840043504,83.895,79.87708018506851
110.775,109.11806321082933,86.4225,80.41603712640642
115.2175,106.43688957232223,81.79750000000001,78.13360475486728
114.975,106.65586938458661,81.2325,77.71798937799272
114.51,112.52949142786993,81.21666666666667,81.7331558428908
110.405,117.07502071296081,81.31666666666666,85.32136824421697
110.265,117.03663690172856,81.63,84.61870496448952
115.31333333333332,112.13372569848386,82.04,81.32289939250033
113.63,108.10963211945192,80.7975,79.01752939253727
109.875,108.80605516754085,80.15,80.6439762610789
107.9675,109.88796408718883,79.815,80.98629284327501
110.235,109.49394684521299,82.4025,81.25084184997954
112.2625,111.59085137193084,82.34,82.65271658506637
113.4775,114.27542649162785,80.29,82.70333178854642
112.25333333333332,114.18942937267758,77.78666666666666,82.48784105416327
109.64333333333332,116.09060665049616,76.41666666666667,83.75087850665629
103.275,120.36598446131104,75.15333333333332,86.93865177894409
102.19,117.41695516706187,71.50666666666667,85.4019409899642
99.33666666666666,105.8255903795223,70.44,76.8696310632693
100.14,105.02221738177292,71.6825,77.60400313676166
102.7975,107.21326255618305,75.5525,79.79260112671585
109.81,117.71969363896538,81.59333333333335,87.58200309931716
114.66666666666669,115.38551605237612,82.525,84.02217843216712
115.85333333333334,118.99538787811191,85.8175,86.02318583410398
114.41,117.7698974933509,84.7225,84.5131602864804
112.01,116.32260233555408,82.7775,83.55014266288383
110.115,115.23667772613771,81.07249999999999,82.83136575273512
104.87,114.44635890676271,79.4075,82.56459179690175
102.2175,113.54410320043571,73.09000000000002,81.72192714029809
99.67,114.3245614056535,71.48666666666666,82.5221729375881
98.45749999999998,113.58914798338104,74.4875,82.23182686789598
98.6,108.05235973589457,70.38,79.10284614008003
103.52666666666666,104.70644707139769,70.51666666666667,77.04938875648578
105.245,104.57410733378781,71.78500000000001,76.97250125829088
105.7525,110.77150619261428,72.2075,80.8393258935602
105.855,113.16762891731885,72.33333333333333,81.9319926390225
101.8275,110.04488987114522,76.1325,79.825309512119
104.63,106.9029856814652,70.92666666666666,77.62601571124118
