true_sbp,pred_sbp,true_dbp,pred_dbp
94.67,100.94073499999992,81.235,77.19382083333329
93.082,113.70363249999997,79.27000000000001,78.33799083333324
91.2,102.92180000000002,77.075,76.53207333333334
90.622,95.47489833333337,76.212,73.69091166666668
90.7125,96.2618625,76.08000000000001,74.56986500000008
90.614,91.7980949999999,76.0575,74.60153333333328
89.218,93.45797749999991,74.768,77.08584500000005
88.35799999999999,88.66578250000002,73.708,73.50040999999996
89.176,111.98678999999998,74.54599999999999,79.84782833333334
92.978,91.02361750000004,78.046,73.26556166666664
95.9675,93.35399249999999,81.045,77.4017925000001
96.01,100.30619000000003,80.7675,77.35390833333338
94.845,102.6421225,79.655,73.81632166666672
93.716,104.40148416666666,78.14399999999999,73.61807833333337
91.7925,101.35202250000013,75.596,73.91253666666668
90.18,88.56194166666677,74.696,71.8152458333334
91.01,87.95213833333342,73.976,71.11882666666665
92.872,91.25512749999999,75.76,74.94899749999996
100.71399999999998,95.20682833333329,81.73800000000001,77.64632750000006
104.072,108.34494499999987,86.25800000000001,83.56857749999986
104.66,105.96067749999989,86.55000000000001,83.17618999999996
101.498,108.4187425,84.598,83.85705999999982
99.9075,115.37891749999986,82.8175,82.88570333333341
97.68800000000002,93.95753500000005,79.52,76.98944416666666
93.9525,97.70950749999996,75.138,74.86961583333334
88.922,96.92392750000008,70.7775,70.7579975
84.934,95.98350666666661,69.224,71.33151166666667
87.002,86.96490166666668,71.38,71.9262391666666
89.338,107.21167916666658,74.91999999999999,77.59579166666661
93.18800000000002,93.45887499999999,77.172,77.63187250000014
93.6825,98.50612833333331,77.7375,79.00904750000004
90.408,96.15221749999994,74.0925,76.82290583333344
85.66399999999999,96.97791499999995,70.916,75.32326416666675
84.1,105.73766416666668,69.18,73.70160166666666
85.026,89.80768249999996,70.264,74.26714333333337
89.4,93.26988249999982,73.88199999999999,75.27866250000004
92.6725,94.73111499999997,76.665,78.46343000000007
92.388,93.24650500000003,76.0,76.4687316666666
90.265,92.01439000000003,74.285,74.76581499999993
86.22399999999999,92.47087500000006,69.4225,70.86325416666664
82.368,91.71643499999999,67.426,72.03029083333327
83.35000000000001,83.40901499999994,68.704,67.8142441666666
85.936,89.53571583333333,72.38,73.40088666666661
91.748,94.52347999999998,76.18799999999999,76.25878250000011
94.925,94.14387000000002,78.524,78.00804500000007
93.4825,94.95884000000017,77.5775,77.13453250000012
91.31,93.76501583333325,74.026,74.0842783333333
86.66,93.04369750000002,69.795,72.71988749999997
82.038,84.91269916666668,66.836,67.15174000000005
82.06000000000002,83.89929000000001,66.684,66.80296666666676
85.39333333333333,85.38248833333324,69.90666666666667,69.47814000000002
89.418,91.16091749999993,73.526,74.47690749999994
93.015,90.71257500000014,76.5125,75.06745999999988
92.5375,93.73499416666665,75.6025,73.07172583333332
89.955,94.416635,74.1675,69.77942583333329
87.18199999999999,95.35471749999996,72.175,68.65210083333339
84.66599999999998,96.38183250000013,72.062,71.31208749999992
84.60999999999999,113.90664000000001,72.25,72.70297666666661
87.56,106.02433250000006,75.542,78.7168674999999
91.264,93.14286166666659,78.2525,75.60017083333334
94.2775,93.25112249999985,80.0625,76.21082416666675
92.4775,96.61861499999995,77.05499999999999,76.39259083333326
89.58,96.42606416666668,74.655,74.75089333333334
86.00999999999999,96.13423749999991,69.5075,72.9319275
82.73599999999999,84.38615083333326,67.27199999999999,66.51310500000007
82.46399999999998,88.82786833333336,67.70833333333333,68.59202750000004
84.31199999999998,86.41674499999992,68.626,70.53132083333327
86.898,90.9352733333333,70.72,70.99164833333333
87.276,88.20180749999997,70.8775,70.84074999999991
85.20599999999999,88.77996499999989,69.226,69.26274250000002
82.1925,86.94182333333336,65.86999999999999,67.6486200000001
79.024,83.06856833333327,64.11800000000001,67.2030333333334
76.43599999999999,85.86758583333344,62.06,68.44132333333341
77.35166666666667,81.42608749999982,63.29,65.95725999999995
79.434,82.17753749999991,66.85000000000001,66.57904666666667
84.96000000000001,89.12603749999997,70.84,71.75315833333335
89.04,91.85484249999998,75.26599999999999,74.32527749999994
90.556,94.62467750000008,76.5675,76.0217650000001
90.745,91.9839725,75.88,74.31416499999997
88.622,92.96220000000011,72.6925,70.69682999999993
86.23,89.62795333333332,70.224,65.97228750000006
84.92999999999999,87.66971249999993,68.735,69.07702499999998
85.43799999999999,86.11128416666675,69.524,69.74510833333335
86.55250000000001,86.06254750000004,70.6925,69.75267333333339
86.37,87.80721999999994,70.872,70.24305000000003
85.15799999999999,85.52746416666663,70.236,69.49048500000006
84.514,84.10331333333332,69.17000000000002,68.81555083333343
111.654,113.74139583333348,77.28799999999998,79.6366
111.512,113.8640300000001,77.572,78.47894083333338
113.572,110.2246158333333,80.34400000000001,76.50895499999999
115.604,113.67737750000009,82.66799999999998,78.4238758333333
120.08,114.7737933333334,86.922,80.43101499999997
122.8025,116.56614583333348,89.0075,81.03468666666669
123.46,116.45038833333344,88.5,77.57688499999995
123.4375,115.78699583333322,86.46,75.72650250000001
122.2575,115.51396999999999,85.53999999999999,72.50505583333334
119.766,120.33712166666665,83.185,81.68761583333327
116.9,117.99338583333336,80.632,76.74421916666664
115.43,114.64174250000008,78.305,78.97894166666666
114.966,113.18163083333332,78.334,78.82422749999998
116.0175,115.09031333333327,79.35,80.0750816666667
116.102,114.90090333333326,80.172,79.24133750000004
116.246,115.48053083333343,80.93199999999999,79.92547833333334
116.3075,115.44428000000012,81.294,79.56302333333346
116.384,115.71993833333335,81.55199999999999,80.15921666666658
117.56199999999998,115.86928583333331,82.748,80.512685
120.54166666666664,116.44488500000008,86.1,81.61758249999997
123.954,120.21963333333342,88.59166666666665,84.75264416666668
128.02599999999998,116.88101333333337,90.664,81.59835999999996
129.505,113.56007999999999,89.685,81.24007916666669
128.7975,110.2775391666667,86.05,72.93741250000008
124.1175,91.3787025,82.22999999999999,69.33501583333343
119.9175,117.77079000000022,80.2525,73.71802333333333
113.2,118.19679083333325,75.57499999999999,76.08764083333324
107.3675,120.32393083333326,73.49199999999999,83.89745666666663
106.236,111.13242749999999,72.94,75.92124249999992
109.63200000000002,105.04238166666659,75.024,73.20995416666669
114.88666666666666,118.44844083333352,79.33599999999998,84.22697916666674
119.892,117.27526250000003,81.97,80.58715166666666
123.4075,121.12969250000002,81.10999999999999,84.73106666666664
121.36,118.14435999999995,79.00750000000001,75.91032333333332
118.05,115.84070916666673,76.7825,74.82726333333336
113.7625,116.42423750000003,72.68,75.27465000000002
105.285,110.76566333333344,73.826,74.68360999999999
101.628,112.38709,69.186,78.22541499999998
101.768,103.10849916666677,69.92999999999999,70.76669000000005
105.95833333333331,107.425615,73.00333333333333,73.07458833333324
111.144,112.26780916666648,76.33600000000001,79.19946833333317
117.056,116.51608833333329,79.292,80.72359249999997
118.7725,116.00835999999995,78.8625,78.82088916666672
117.57,113.29838583333327,75.41666666666667,74.68624083333341
108.975,115.85545583333318,77.9325,73.96182166666657
108.9975,114.69524166666646,71.655,76.38599583333331
105.4625,111.13925083333338,69.374,76.51645749999994
101.042,103.7042274999999,67.5325,71.05279
99.71599999999998,109.47385083333316,67.94200000000001,65.45396916666674
103.47833333333334,103.31481583333347,71.50399999999999,70.96581916666669
108.562,110.76327666666664,73.934,77.6325049999999
113.4725,114.5778441666666,76.3825,79.54450916666666
114.95,113.8551999999999,75.655,77.43302999999996
112.3975,115.40063083333345,74.34,77.70619666666659
110.08,113.88702499999985,73.6125,77.19054083333334
105.135,111.13751166666661,71.7175,76.6417358333333
102.91,108.7520116666668,70.97,74.19553416666669
102.454,103.0189425,71.1,71.32112166666664
105.194,104.09123166666656,73.362,72.4278333333333
111.084,107.0285691666666,77.704,74.41292333333337
115.565,113.0416766666666,81.97800000000001,78.81529499999996
119.05,116.23191416666641,82.59,80.60157666666679
119.9225,114.6429699999998,81.36749999999999,79.46589166666674
